Kode,Kelurahan,Kecamatan,Kabupaten/Kota
32.06.33.2005,Kudadepa,Sukahening,Kabupaten Tasikmalaya
32.06.33.2003,Sukahening,Sukahening,Kabupaten Tasikmalaya
32.06.33.2007,Sundakerta,Sukahening,Kabupaten Tasikmalaya
32.06.17.2006,Janggala,Sukaraja,Kabupaten Tasikmalaya
32.06.17.2002,Leuwibudah,Sukaraja,Kabupaten Tasikmalaya
32.06.17.2005,Linggaraja,Sukaraja,Kabupaten Tasikmalaya
32.06.17.2007,Margalaksana,Sukaraja,Kabupaten Tasikmalaya
32.06.17.2004,Mekarjaya,Sukaraja,Kabupaten Tasikmalaya
32.06.17.2003,Sirnajaya,Sukaraja,Kabupaten Tasikmalaya
32.06.17.2001,Sukapura,Sukaraja,Kabupaten Tasikmalaya
32.06.17.2008,Tarunajaya,Sukaraja,Kabupaten Tasikmalaya
32.06.26.2004,Padasuka,Sukarame,Kabupaten Tasikmalaya
32.06.26.2003,Sukakarsa,Sukarame,Kabupaten Tasikmalaya
32.06.26.2002,Sukamenak,Sukarame,Kabupaten Tasikmalaya
32.06.26.2001,Sukarame,Sukarame,Kabupaten Tasikmalaya
32.06.26.2005,Sukarapih,Sukarame,Kabupaten Tasikmalaya
32.06.26.2006,Wargakerta,Sukarame,Kabupaten Tasikmalaya
32.06.31.2004,Gunungsari,Sukaratu,Kabupaten Tasikmalaya
32.06.31.2008,Indrajaya,Sukaratu,Kabupaten Tasikmalaya
32.06.31.2001,Linggajati,Sukaratu,Kabupaten Tasikmalaya
32.06.31.2003,Sinagar,Sukaratu,Kabupaten Tasikmalaya
32.06.31.2006,Sukagalih,Sukaratu,Kabupaten Tasikmalaya
32.06.31.2005,Sukamahi,Sukaratu,Kabupaten Tasikmalaya
32.06.31.2007,Sukaratu,Sukaratu,Kabupaten Tasikmalaya
32.06.31.2002,Tawangbanteng,Sukaratu,Kabupaten Tasikmalaya
32.06.39.2004,Banjarsari,Sukaresik,Kabupaten Tasikmalaya
32.06.39.2001,Cipondok,Sukaresik,Kabupaten Tasikmalaya
32.06.39.2008,Margamulya,Sukaresik,Kabupaten Tasikmalaya
32.06.39.2002,Sukamenak,Sukaresik,Kabupaten Tasikmalaya
32.06.39.2006,Sukapancar,Sukaresik,Kabupaten Tasikmalaya
32.06.39.2003,Sukaratu,Sukaresik,Kabupaten Tasikmalaya
32.06.39.2007,Sukaresik,Sukaresik,Kabupaten Tasikmalaya
32.06.39.2005,Tanjungsari,Sukaresik,Kabupaten Tasikmalaya
32.06.16.2002,Cibalanarik,Tanjungjaya,Kabupaten Tasikmalaya
32.06.16.2001,Cikeusal,Tanjungjaya,Kabupaten Tasikmalaya
32.06.16.2005,Cilolohan,Tanjungjaya,Kabupaten Tasikmalaya
32.06.16.2006,Cintajaya,Tanjungjaya,Kabupaten Tasikmalaya
32.06.16.2003,Sukanagara,Tanjungjaya,Kabupaten Tasikmalaya
32.06.16.2007,Sukasenang,Tanjungjaya,Kabupaten Tasikmalaya
32.06.16.2004,Tanjungjaya,Tanjungjaya,Kabupaten Tasikmalaya
32.06.13.2006,Banyuasih,Taraju,Kabupaten Tasikmalaya
32.06.13.2002,Cikubang,Taraju,Kabupaten Tasikmalaya
32.06.13.2003,Deudeul,Taraju,Kabupaten Tasikmalaya
32.06.13.2008,Kertaraharja,Taraju,Kabupaten Tasikmalaya
32.06.13.2009,Pageralam,Taraju,Kabupaten Tasikmalaya
32.06.13.2004,Purwarahayu,Taraju,Kabupaten Tasikmalaya
32.06.13.2007,Raksasari,Taraju,Kabupaten Tasikmalaya
32.06.13.2005,Singasari,Taraju,Kabupaten Tasikmalaya
32.06.13.2001,Taraju,Taraju,Kabupaten Tasikmalaya
32.73.05.1006,Campaka,Andir,Kota Bandung
32.73.05.1003,Ciroyom,Andir,Kota Bandung
32.73.05.1002,Dungus Cariang,Andir,Kota Bandung
32.73.05.1005,Garuda,Andir,Kota Bandung
32.73.05.1004,Kebon Jeruk,Andir,Kota Bandung
32.73.05.1001,Maleber,Andir,Kota Bandung
32.73.20.1005,Antapani Kidul,Antapani,Kota Bandung
32.73.20.1001,Antapani Kulon,Antapani,Kota Bandung
32.73.20.1004,Antapani Tengah,Antapani,Kota Bandung
32.73.20.1006,Antapani Wetan,Antapani,Kota Bandung
32.73.24.1002,Cisaranten Bina Harapan,Arcamanik,Kota Bandung
32.73.24.1004,Cisaranten Endah,Arcamanik,Kota Bandung
32.73.24.1003,Cisaranten Kulon,Arcamanik,Kota Bandung
32.73.24.1001,Sukamiskin,Arcamanik,Kota Bandung
32.73.10.1005,Cibadak,Astanaanyar,Kota Bandung
32.73.10.1003,Karang Anyar,Astanaanyar,Kota Bandung
32.73.10.1001,Karasak,Astanaanyar,Kota Bandung
32.73.10.1002,Nyengseret,Astanaanyar,Kota Bandung
32.73.10.1004,Panjunan,Astanaanyar,Kota Bandung
32.73.10.1006,Pelindung Hewan,Astanaanyar,Kota Bandung
32.73.03.1002,Babakan,Babakan Ciparay,Kota Bandung
32.73.03.1001,Babakan Ciparay,Babakan Ciparay,Kota Bandung
32.73.03.1006,Cirangrang,Babakan Ciparay,Kota Bandung
32.73.03.1004,Margahayu Utara,Babakan Ciparay,Kota Bandung
32.73.03.1005,Margasuka,Babakan Ciparay,Kota Bandung
32.73.03.1003,Sukahaji,Babakan Ciparay,Kota Bandung
32.73.21.1001,Batununggal,Bandung Kidul,Kota Bandung
32.73.21.1004,Kujangsari,Bandung Kidul,Kota Bandung
32.73.21.1003,Mengger,Bandung Kidul,Kota Bandung
32.73.21.1002,Wates,Bandung Kidul,Kota Bandung
32.73.15.1004,Caringin,Bandung Kulon,Kota Bandung
32.73.15.1002,Cibuntu,Bandung Kulon,Kota Bandung
32.73.15.1005,Cigondewah Kaler,Bandung Kulon,Kota Bandung
32.73.15.1008,Cigondewah Kidul,Bandung Kulon,Kota Bandung
32.73.15.1007,Cigondewah Rahayu,Bandung Kulon,Kota Bandung
32.73.15.1001,Cijerah,Bandung Kulon,Kota Bandung
32.73.15.1006,Gempol Sari,Bandung Kulon,Kota Bandung
32.73.15.1003,Warung Muncang,Bandung Kulon,Kota Bandung
32.73.09.1001,Cihapit,Bandung Wetan,Kota Bandung
32.73.09.1003,Citarum,Bandung Wetan,Kota Bandung
32.73.09.1002,Taman Sari,Bandung Wetan,Kota Bandung
32.73.12.1008,Binong,Batununggal,Kota Bandung
32.73.12.1003,Cibangkong,Batununggal,Kota Bandung
32.73.12.1001,Gumuruh,Batununggal,Kota Bandung
32.73.12.1004,Kacapiring,Batununggal,Kota Bandung
32.73.12.1006,Kebon Gedang,Batununggal,Kota Bandung
32.73.12.1005,Kebon Waru,Batununggal,Kota Bandung
32.73.12.1002,Maleer,Batununggal,Kota Bandung
32.73.12.1007,Samoja,Batununggal,Kota Bandung
32.73.04.1004,Babakan Asih,Bojongloa Kaler,Kota Bandung
32.73.04.1002,Babakan Tarogong,Bojongloa Kaler,Kota Bandung
32.73.04.1003,Jamika,Bojongloa Kaler,Kota Bandung
32.73.04.1001,Kopo,Bojongloa Kaler,Kota Bandung
32.73.04.1005,Suka Asih,Bojongloa Kaler,Kota Bandung
32.73.17.1003,Cibaduyut,Bojongloa Kidul,Kota Bandung
32.73.17.1005,Cibaduyut Kidul,Bojongloa Kidul,Kota Bandung
32.73.17.1006,Cibaduyut Wetan,Bojongloa Kidul,Kota Bandung
32.73.17.1002,Kebon Lega,Bojongloa Kidul,Kota Bandung
32.73.17.1004,Mekar Wangi,Bojongloa Kidul,Kota Bandung
32.73.17.1001,Situsaeur,Bojongloa Kidul,Kota Bandung
32.73.22.1003,Cijaura,Buahbatu,Kota Bandung
32.73.22.1004,Jati Sari,Buahbatu,Kota Bandung
32.73.22.1002,Margasari,Buahbatu,Kota Bandung
32.73.22.1001,Sekejati,Buahbatu,Kota Bandung
32.73.18.1004,Cigadung,Cibeunying Kaler,Kota Bandung
32.73.18.1001,Cihaur Geulis,Cibeunying Kaler,Kota Bandung
32.73.18.1003,Neglasari,Cibeunying Kaler,Kota Bandung
32.73.18.1002,Sukaluyu,Cibeunying Kaler,Kota Bandung
32.73.14.1003,Cicadas,Cibeunying Kidul,Kota Bandung
32.73.14.1002,Cikutra,Cibeunying Kidul,Kota Bandung
32.73.14.1001,Padasuka,Cibeunying Kidul,Kota Bandung
32.73.14.1006,Pasirlayung,Cibeunying Kidul,Kota Bandung
32.73.14.1004,Sukamaju,Cibeunying Kidul,Kota Bandung
32.73.14.1005,Sukapada,Cibeunying Kidul,Kota Bandung
32.73.25.1002,Cipadung,Cibiru,Kota Bandung
32.73.25.1004,Cisurupan,Cibiru,Kota Bandung
32.73.25.1001,Palasari,Cibiru,Kota Bandung
32.73.25.1003,Pasir Biru,Cibiru,Kota Bandung
32.73.06.1002,Arjuna,Cicendo,Kota Bandung
32.73.06.1001,Husein Sastranegara,Cicendo,Kota Bandung
32.73.06.1003,Pajajaran,Cicendo,Kota Bandung
32.73.06.1005,Pamoyanan,Cicendo,Kota Bandung
32.73.06.1004,Pasirkaliki,Cicendo,Kota Bandung
32.73.06.1006,Sukaraja,Cicendo,Kota Bandung
32.73.08.1002,Ciumbuleuit,Cidadap,Kota Bandung
32.73.08.1001,Hegarmanah,Cidadap,Kota Bandung
32.73.08.1003,Ledeng,Cidadap,Kota Bandung
32.73.29.1004,Babakan Penghulu,Cinambo,Kota Bandung
32.73.29.1001,Cisaranten Wetan,Cinambo,Kota Bandung
32.73.29.1002,Pakemitan,Cinambo,Kota Bandung
32.73.29.1003,Sukamulya,Cinambo,Kota Bandung
32.73.02.1001,Cipaganti,Coblong,Kota Bandung
32.73.02.1004,Dago,Coblong,Kota Bandung
32.73.02.1002,Lebak Gede,Coblong,Kota Bandung
32.73.02.1006,Lebak Siliwangi,Coblong,Kota Bandung
32.73.02.1003,Sadang Serang,Coblong,Kota Bandung
32.73.02.1005,Sekeloa,Coblong,Kota Bandung
32.73.27.1001,Cimincrang,Gedebage,Kota Bandung
32.73.27.1002,Cisaranten Kidul,Gedebage,Kota Bandung
32.73.27.1003,Rancabolang,Gedebage,Kota Bandung
32.73.27.1004,Rancanumpang,Gedebage,Kota Bandung
32.73.16.1005,Babakan Sari,Kiaracondong,Kota Bandung
32.73.16.1003,Babakan Surabaya,Kiaracondong,Kota Bandung
32.73.16.1004,Cicaheum,Kiaracondong,Kota Bandung
32.73.16.1002,Kebon Jayanti,Kiaracondong,Kota Bandung
32.73.16.1006,Kebon Kangkung,Kiaracondong,Kota Bandung
32.73.16.1001,Sukapura,Kiaracondong,Kota Bandung
32.73.13.1003,Burangrang,Lengkong,Kota Bandung
32.73.13.1001,Cijagra,Lengkong,Kota Bandung
32.73.13.1007,Cikawao,Lengkong,Kota Bandung
32.73.13.1002,Lingkar Selatan,Lengkong,Kota Bandung
32.73.13.1006,Malabar,Lengkong,Kota Bandung
32.73.13.1004,Paledang,Lengkong,Kota Bandung
32.73.13.1005,Turangga,Lengkong,Kota Bandung
32.73.30.1001,Jatihandap,Mandalajati,Kota Bandung
32.73.30.1002,Karang Pamulang,Mandalajati,Kota Bandung
32.73.30.1003,Pasir Impun,Mandalajati,Kota Bandung
32.73.30.1004,Sindang Jaya,Mandalajati,Kota Bandung
32.73.28.1002,Cipadung Kidul,Panyileukan,Kota Bandung
32.73.28.1001,Cipadung Kulon,Panyileukan,Kota Bandung
32.73.28.1003,Cipadung Wetan,Panyileukan,Kota Bandung
32.73.28.1004,Mekar Mulya,Panyileukan,Kota Bandung
32.73.23.1001,Cipamokolan,Rancasari,Kota Bandung
32.73.23.1002,Derwati,Rancasari,Kota Bandung
32.73.23.1003,Manjahlega,Rancasari,Kota Bandung
32.73.23.1004,Mekar Jaya,Rancasari,Kota Bandung
32.73.11.1002,Ancol,Regol,Kota Bandung
32.73.11.1004,Balong Gede,Regol,Kota Bandung
32.73.11.1006,Ciateul,Regol,Kota Bandung
32.73.11.1001,Cigereleng,Regol,Kota Bandung
32.73.11.1005,Ciseureuh,Regol,Kota Bandung
32.73.11.1007,Pasirluyu,Regol,Kota Bandung
32.73.11.1003,Pungkur,Regol,Kota Bandung
32.73.07.1002,Cipedes,Sukajadi,Kota Bandung
32.73.07.1001,Pasteur,Sukajadi,Kota Bandung
32.73.07.1005,Sukabungah,Sukajadi,Kota Bandung
32.73.07.1004,Sukagalih,Sukajadi,Kota Bandung
32.73.07.1003,Sukawarna,Sukajadi,Kota Bandung
32.73.01.1002,Gegerkalong,Sukasari,Kota Bandung
32.73.01.1003,Isola,Sukasari,Kota Bandung
32.73.01.1004,Sarijadi,Sukasari,Kota Bandung
32.73.01.1001,Sukarasa,Sukasari,Kota Bandung
32.73.19.1004,Babakan Ciamis,Sumur Bandung,Kota Bandung
32.73.19.1001,Braga,Sumur Bandung,Kota Bandung
32.73.19.1003,Kebon Pisang,Sumur Bandung,Kota Bandung
32.73.19.1002,Merdeka,Sumur Bandung,Kota Bandung
32.73.26.1004,Cigending,Ujungberung,Kota Bandung
32.73.26.1007,Pasanggrahan,Ujungberung,Kota Bandung
32.73.26.1003,Pasir Endah,Ujungberung,Kota Bandung
32.73.26.1006,Pasirjati,Ujungberung,Kota Bandung
32.73.26.1005,Pasirwangi,Ujungberung,Kota Bandung
32.79.01.2003,Balokang,Banjar,Kota Banjar
32.79.01.1001,Banjar,Banjar,Kota Banjar
32.79.01.2004,Cibeureum,Banjar,Kota Banjar
32.79.01.2007,Jajawar,Banjar,Kota Banjar
32.79.01.1002,Mekarsari,Banjar,Kota Banjar
32.79.01.2005,Neglasari,Banjar,Kota Banjar
32.79.01.1006,Situbatu,Banjar,Kota Banjar
32.79.04.1005,Bojongkantong,Langensari,Kota Banjar
32.79.04.2006,Kujangsari,Langensari,Kota Banjar
32.79.04.2001,Langensari,Langensari,Kota Banjar
32.79.04.1004,Muktisari,Langensari,Kota Banjar
32.79.04.2002,Rejasari,Langensari,Kota Banjar
32.79.04.2003,Waringinsari,Langensari,Kota Banjar
32.79.02.2004,Batulawang,Pataruman,Kota Banjar
32.79.02.2006,Binangun,Pataruman,Kota Banjar
32.79.02.1001,Hegarsari,Pataruman,Kota Banjar
32.79.02.2005,Karyamukti,Pataruman,Kota Banjar
32.79.02.2003,Mulyasari,Pataruman,Kota Banjar
32.79.02.1002,Pataruman,Pataruman,Kota Banjar
32.79.02.2008,Sinartanjung,Pataruman,Kota Banjar
32.79.02.2007,Sukamukti,Pataruman,Kota Banjar
32.79.03.1004,Karangpanimbal,Purwaharja,Kota Banjar
32.79.03.2003,Mekarharja,Purwaharja,Kota Banjar
32.79.03.1001,Purwaharja,Purwaharja,Kota Banjar
32.79.03.2002,Raharja,Purwaharja,Kota Banjar
32.75.07.1003,Bantargebang,Bantargebang,Kota Bekasi
32.75.07.1007,Ciketingudik,Bantargebang,Kota Bekasi
32.75.07.1004,Cikiwul,Bantargebang,Kota Bekasi
32.75.07.1008,Sumurbatu,Bantargebang,Kota Bekasi
32.75.02.1001,Bintara,Bekasi Barat,Kota Bekasi
32.75.02.1004,Bintarajaya,Bekasi Barat,Kota Bekasi
32.75.02.1005,Jakasampurna,Bekasi Barat,Kota Bekasi
32.75.02.1003,Kotabaru,Bekasi Barat,Kota Bekasi
32.75.02.1002,Kranji,Bekasi Barat,Kota Bekasi
32.75.04.1003,Jakamulya,Bekasi Selatan,Kota Bekasi
32.75.04.1004,Jakasetia,Bekasi Selatan,Kota Bekasi
32.75.04.1005,Kayuringinjaya,Bekasi Selatan,Kota Bekasi
32.75.04.1002,Margajaya,Bekasi Selatan,Kota Bekasi
32.75.04.1001,Pekayonjaya,Bekasi Selatan,Kota Bekasi
32.75.01.1004,Arenjaya,Bekasi Timur,Kota Bekasi
32.75.01.1001,Bekasijaya,Bekasi Timur,Kota Bekasi
32.75.01.1003,Durenjaya,Bekasi Timur,Kota Bekasi
32.75.01.1002,Margahayu,Bekasi Timur,Kota Bekasi
32.75.03.1003,Harapanbaru,Bekasi Utara,Kota Bekasi
32.75.03.1006,Harapanjaya,Bekasi Utara,Kota Bekasi
32.75.03.1001,Kaliabang Tengah,Bekasi Utara,Kota Bekasi
32.75.03.1005,Margamulya,Bekasi Utara,Kota Bekasi
32.75.03.1002,Perwira,Bekasi Utara,Kota Bekasi
32.75.03.1004,Teluk Pucung,Bekasi Utara,Kota Bekasi
32.75.09.1002,Jatiasih,Jatiasih,Kota Bekasi
32.75.09.1003,Jatikramat,Jatiasih,Kota Bekasi
32.75.09.1005,Jatiluhur,Jatiasih,Kota Bekasi
32.75.09.1001,Jatimekar,Jatiasih,Kota Bekasi
32.75.09.1004,Jatirasa,Jatiasih,Kota Bekasi
32.75.09.1006,Jatisari,Jatiasih,Kota Bekasi
32.75.10.1002,Jatikarya,Jatisampurna,Kota Bekasi
32.75.10.1005,Jatiraden,Jatisampurna,Kota Bekasi
32.75.10.1004,Jatirangga,Jatisampurna,Kota Bekasi
32.75.10.1003,Jatiranggon,Jatisampurna,Kota Bekasi
32.75.10.1001,Jatisampurna,Jatisampurna,Kota Bekasi
32.75.06.1002,Harapanmulya,Medansatria,Kota Bekasi
32.75.06.1004,Kalibaru,Medansatria,Kota Bekasi
32.75.06.1001,Medansatria,Medansatria,Kota Bekasi
32.75.06.1003,Pejuang,Medansatria,Kota Bekasi
32.75.11.1002,Cimuning,Mustikajaya,Kota Bekasi
32.75.11.1003,Mustikajaya,Mustikajaya,Kota Bekasi
32.75.11.1004,Mustikasari,Mustikajaya,Kota Bekasi
32.75.11.1001,Padurenan,Mustikajaya,Kota Bekasi
32.75.08.1002,Jatibening,Pondokgede,Kota Bekasi
32.75.08.1006,Jatibening Baru,Pondokgede,Kota Bekasi
32.75.08.1007,Jaticempaka,Pondokgede,Kota Bekasi
32.75.08.1003,Jatimakmur,Pondokgede,Kota Bekasi
32.75.08.1001,Jatiwaringin,Pondokgede,Kota Bekasi
32.75.12.1003,Jatimelati,Pondokmelati,Kota Bekasi
32.75.12.1004,Jatimurni,Pondokmelati,Kota Bekasi
32.75.12.1001,Jatirahayu,Pondokmelati,Kota Bekasi
32.75.12.1002,Jatiwarna,Pondokmelati,Kota Bekasi
32.75.05.1001,Bojong Rawalumbu,Rawalumbu,Kota Bekasi
32.75.05.1004,Bojongmenteng,Rawalumbu,Kota Bekasi
32.75.05.1002,Pengasinan,Rawalumbu,Kota Bekasi
32.75.05.1003,Sepanjangjaya,Rawalumbu,Kota Bekasi
32.71.04.1005,Balumbang Jaya,Bogor Barat,Kota Bogor
32.71.04.1003,Bubulak,Bogor Barat,Kota Bogor
32.71.04.1008,Cilendek Barat,Bogor Barat,Kota Bogor
32.71.04.1009,Cilendek Timur,Bogor Barat,Kota Bogor
32.71.04.1011,Curug,Bogor Barat,Kota Bogor
32.71.04.1010,Curug Mekar,Bogor Barat,Kota Bogor
32.71.04.1015,Gunung Batu,Bogor Barat,Kota Bogor
32.71.04.1016,Loji,Bogor Barat,Kota Bogor
32.71.04.1004,Marga jaya,Bogor Barat,Kota Bogor
32.71.04.1001,Menteng,Bogor Barat,Kota Bogor
32.71.04.1012,Pasir Jaya,Bogor Barat,Kota Bogor
32.71.04.1013,Pasir Kuda,Bogor Barat,Kota Bogor
32.71.04.1014,Pasir Mulya,Bogor Barat,Kota Bogor
32.71.04.1007,Semplak,Bogor Barat,Kota Bogor
32.71.04.1002,Sindang Barang,Bogor Barat,Kota Bogor
32.71.04.1006,Situ Gede,Bogor Barat,Kota Bogor
32.71.01.1001,Batu Tulis,Bogor Selatan,Kota Bogor
32.71.01.1009,Bojong Kerta,Bogor Selatan,Kota Bogor
32.71.01.1002,Bondongan,Bogor Selatan,Kota Bogor
32.71.01.1008,Cikaret,Bogor Selatan,Kota Bogor
32.71.01.1016,Cipaku,Bogor Selatan,Kota Bogor
32.71.01.1003,Empang,Bogor Selatan,Kota Bogor
32.71.01.1014,Genteng,Bogor Selatan,Kota Bogor
32.71.01.1012,Harjasari,Bogor Selatan,Kota Bogor
32.71.01.1011,Kertamaya,Bogor Selatan,Kota Bogor
32.71.01.1004,Lawanggintung,Bogor Selatan,Kota Bogor
32.71.01.1013,Muara Sari,Bogor Selatan,Kota Bogor
32.71.01.1007,Mulya Harja,Bogor Selatan,Kota Bogor
32.71.01.1015,Pakuan,Bogor Selatan,Kota Bogor
32.71.01.1005,Pamoyanan,Bogor Selatan,Kota Bogor
32.71.01.1010,Rancamaya,Bogor Selatan,Kota Bogor
32.71.01.1006,Rangga Mekar,Bogor Selatan,Kota Bogor
32.71.03.1005,Babakan,Bogor Tengah,Kota Bogor
32.71.03.1008,Babakan Pasar,Bogor Tengah,Kota Bogor
32.71.03.1004,Cibogor,Bogor Tengah,Kota Bogor
32.71.03.1010,Ciwaringin,Bogor Tengah,Kota Bogor
32.71.03.1001,Gudang,Bogor Tengah,Kota Bogor
32.71.03.1011,Kebon Kalapa,Bogor Tengah,Kota Bogor
32.71.03.1003,Pabaton,Bogor Tengah,Kota Bogor
32.71.03.1002,Paledang,Bogor Tengah,Kota Bogor
32.71.03.1009,Panaragan,Bogor Tengah,Kota Bogor
32.71.03.1006,Sempur,Bogor Tengah,Kota Bogor
32.71.03.1007,Tegallega,Bogor Tengah,Kota Bogor
32.71.02.1002,Baranangsiang,Bogor Timur,Kota Bogor
32.71.02.1003,Katulampa,Bogor Timur,Kota Bogor
32.71.02.1005,Sindangrasa,Bogor Timur,Kota Bogor
32.71.02.1004,Sindangsari,Bogor Timur,Kota Bogor
32.71.02.1001,Sukasari,Bogor Timur,Kota Bogor
32.71.02.1006,Tajur,Bogor Timur,Kota Bogor
32.71.05.1001,Bantarjati,Bogor Utara,Kota Bogor
32.71.05.1005,Cibuluh,Bogor Utara,Kota Bogor
32.71.05.1006,Ciluar,Bogor Utara,Kota Bogor
32.71.05.1008,Cimahpar,Bogor Utara,Kota Bogor
32.71.05.1004,Ciparigi,Bogor Utara,Kota Bogor
32.71.05.1003,Kedung Halang,Bogor Utara,Kota Bogor
32.71.05.1007,Tanah Baru,Bogor Utara,Kota Bogor
32.71.05.1002,Tegal Gundil,Bogor Utara,Kota Bogor
32.71.06.1011,Cibadak,Tanah Sareal,Kota Bogor
32.71.06.1010,Kayu Manis,Tanah Sareal,Kota Bogor
32.71.06.1002,Kebon Pedes,Tanah Sareal,Kota Bogor
32.71.06.1003,Kedung Badak,Tanah Sareal,Kota Bogor
32.71.06.1006,Kedung Jaya,Tanah Sareal,Kota Bogor
32.71.06.1005,Kedung Waringin,Tanah Sareal,Kota Bogor
32.71.06.1009,Kencana,Tanah Sareal,Kota Bogor
32.71.06.1008,Mekar Wangi,Tanah Sareal,Kota Bogor
32.71.06.1007,Sukadamai,Tanah Sareal,Kota Bogor
32.71.06.1004,Sukaresmi,Tanah Sareal,Kota Bogor
32.71.06.1001,Tanah Sareal,Tanah Sareal,Kota Bogor
32.77.01.1005,Cibeber,Cimahi Selatan,Kota Cimahi
32.77.01.1002,Cibeureum,Cimahi Selatan,Kota Cimahi
32.77.01.1004,Leuwigajah,Cimahi Selatan,Kota Cimahi
32.77.01.1001,Melong,Cimahi Selatan,Kota Cimahi
32.77.01.1003,Utama,Cimahi Selatan,Kota Cimahi
32.77.02.1001,Baros,Cimahi Tengah,Kota Cimahi
32.77.02.1002,Cigugur Tengah,Cimahi Tengah,Kota Cimahi
32.77.02.1006,Cimahi,Cimahi Tengah,Kota Cimahi
32.77.02.1003,Karangmekar,Cimahi Tengah,Kota Cimahi
32.77.02.1005,Padasuka,Cimahi Tengah,Kota Cimahi
32.77.02.1004,Setiamanah,Cimahi Tengah,Kota Cimahi
32.77.03.1002,Cibabat,Cimahi Utara,Kota Cimahi
32.77.03.1004,Cipageran,Cimahi Utara,Kota Cimahi
32.77.03.1003,Citeureup,Cimahi Utara,Kota Cimahi
32.77.03.1001,Pasirkaliki,Cimahi Utara,Kota Cimahi
32.74.03.1005,Argasunya,Harjamukti,Kota Cirebon
32.74.03.1002,Harjamukti,Harjamukti,Kota Cirebon
32.74.03.1001,Kalijaga,Harjamukti,Kota Cirebon
32.74.03.1003,Kecapi,Harjamukti,Kota Cirebon
32.74.03.1004,Larangan,Harjamukti,Kota Cirebon
32.74.01.1004,Kebonbaru,Kejaksan,Kota Cirebon
32.74.01.1001,Kejaksan,Kejaksan,Kota Cirebon
32.74.01.1003,Kesenden,Kejaksan,Kota Cirebon
32.74.01.1002,Sukapura,Kejaksan,Kota Cirebon
32.74.05.1004,Drajat,Kesambi,Kota Cirebon
32.74.05.1005,Karyamulya,Kesambi,Kota Cirebon
32.74.05.1003,Kesambi,Kesambi,Kota Cirebon
32.74.05.1001,Pekiringan,Kesambi,Kota Cirebon
32.74.05.1002,Sunyaragi,Kesambi,Kota Cirebon
32.74.02.1003,Kesepuhan,Lemahwungkuk,Kota Cirebon
32.74.02.1002,Lemahwungkuk,Lemahwungkuk,Kota Cirebon
32.74.02.1004,Panjunan,Lemahwungkuk,Kota Cirebon
32.74.02.1001,Pegambiran,Lemahwungkuk,Kota Cirebon
32.74.04.1001,Jagasatru,Pekalipan,Kota Cirebon
32.74.04.1004,Pekalangan,Pekalipan,Kota Cirebon
32.74.04.1002,Pekalipan,Pekalipan,Kota Cirebon
32.74.04.1003,Pulasaren,Pekalipan,Kota Cirebon
32.76.06.1001,Beji,Beji,Kota Depok
32.76.06.1006,Beji Timur,Beji,Kota Depok
32.76.06.1004,Kemiri Muka,Beji,Kota Depok
32.76.06.1002,Kukusan,Beji,Kota Depok
32.76.06.1005,Pondok Cina,Beji,Kota Depok
32.76.06.1003,Tanah Baru,Beji,Kota Depok
32.76.11.1001,Bojongsari,Bojongsari,Kota Depok
32.76.11.1002,Bojongsari Baru,Bojongsari,Kota Depok
32.76.11.1005,Curug,Bojongsari,Kota Depok
32.76.11.1006,Duren Mekar,Bojongsari,Kota Depok
32.76.11.1007,Duren Seribu,Bojongsari,Kota Depok
32.76.11.1004,Pondok Petir,Bojongsari,Kota Depok
32.76.11.1003,Serua,Bojongsari,Kota Depok
32.76.08.1002,Cilodong,Cilodong,Kota Depok
32.76.08.1005,Jatimulya,Cilodong,Kota Depok
32.76.08.1003,Kalibaru,Cilodong,Kota Depok
32.76.08.1004,Kalimulya,Cilodong,Kota Depok
32.76.08.1001,Sukamaju,Cilodong,Kota Depok
32.76.02.1012,Cisalak Pasar,Cimanggis,Kota Depok
32.76.02.1008,Curug,Cimanggis,Kota Depok
32.76.02.1007,Harjamukti,Cimanggis,Kota Depok
32.76.02.1010,Mekarsari,Cimanggis,Kota Depok
32.76.02.1011,Pasir Gunung Selatan,Cimanggis,Kota Depok
32.76.02.1009,Tugu,Cimanggis,Kota Depok
32.76.09.1001,Cinere,Cinere,Kota Depok
32.76.09.1002,Gandul,Cinere,Kota Depok
32.76.09.1003,Pangkalan Jati,Cinere,Kota Depok
32.76.09.1004,Pangkalan Jati Baru,Cinere,Kota Depok
32.76.07.1004,Bojong Pondok Terong,Cipayung,Kota Depok
32.76.07.1001,Cipayung,Cipayung,Kota Depok
32.76.07.1002,Cipayung Jaya,Cipayung,Kota Depok
32.76.07.1005,Pondok Jaya,Cipayung,Kota Depok
32.76.07.1003,Ratu Jaya,Cipayung,Kota Depok
32.76.04.1002,Grogol,Limo,Kota Depok
32.76.04.1003,Krukut,Limo,Kota Depok
32.76.04.1004,Limo,Limo,Kota Depok
32.76.04.1001,Meruyung,Limo,Kota Depok
32.76.01.1006,Depok,Pancoran Mas,Kota Depok
32.76.01.1007,Depok Jaya,Pancoran Mas,Kota Depok
32.76.01.1009,Mampang,Pancoran Mas,Kota Depok
32.76.01.1008,Pancoran Mas,Pancoran Mas,Kota Depok
32.76.01.1011,Rangkapan Jaya,Pancoran Mas,Kota Depok
32.76.01.1010,Rangkapan Jaya Baru,Pancoran Mas,Kota Depok
